ano,sigla_uf,id_municipio_residencia,total_obitos
2021,SP,3529906,225
2021,SP,3549706,614
2021,SP,3538204,195
2021,SP,3509809,55
2021,SP,3527306,313
2021,SP,3544905,112
2021,SP,3514403,694
2021,SP,3532207,49
2021,SP,3553708,616
2021,SP,3536307,148
2021,SP,3532801,81
2021,SP,3552551,37
2021,SP,3517802,105
2021,SP,3527702,53
2021,SP,3548054,82
2021,SP,3547601,242
2021,SP,3527603,90
2021,SP,3502606,64
2021,SP,3526407,347
2021,SP,3549409,486
2021,SP,3554508,345
2021,SP,3540408,54
2021,SP,3526001,274
2021,SP,3528858,44
2021,SP,3515202,79
2021,SP,3530706,1726
2021,SP,3503307,1255
2021,SP,3517406,452
2021,SP,3522703,485
2021,SP,3521309,143
2021,SP,3546702,206
2021,SP,3553203,58
2021,SP,3511904,65
2021,SP,3545100,75
2021,SP,3519006,122
2021,SP,3550803,121
2021,SP,3515186,484
2021,SP,3519303,319
2021,SP,3517901,116
2021,TO,1718865,47
2021,SP,3537503,89
2021,SP,3505005,29
2021,SP,3507902,247
2021,SP,3505203,404
2021,SP,3541307,421
2021,SP,3555109,168
2021,SP,3535408,167
2021,SP,3520608,54
2021,SP,3543238,27
2021,TO,1712504,35
2021,TO,1710706,54
2021,TO,1716307,34
2021,TO,1703602,21
2021,TO,1700251,15
2021,SP,3507456,23
2021,SP,3542503,78
2021,SP,3501707,306
2021,SP,3500907,43
2021,TO,1707405,64
2021,TO,1703883,21
2021,TO,1718840,26
2021,TO,1715002,34
2021,TO,1706258,11
2021,SP,3514809,134
2021,SP,3547106,37
2021,SP,3541802,19
2021,SP,3536000,129
2021,SP,3518107,65
2021,SP,3508207,45
2021,SP,3548302,27
2021,SP,3500600,59
2021,SP,3545159,97
2021,SP,3512605,74
2021,SP,3521606,108
2021,SP,3548203,55
2021,SP,3539004,139
2021,SP,3507753,24
2021,SP,3536570,21
2021,SP,3528106,88
2021,SP,3540101,40
2021,SP,3519402,126
2021,SP,3523602,121
2021,SP,3546108,31
2021,SP,3531704,38
2021,SP,3515657,18
2021,SP,3507159,28
2021,SP,3519808,98
2021,SP,3511201,85
2021,SP,3531407,256
2021,SP,3521150,64
2021,SP,3528908,45
2021,SP,3540853,22
2021,SP,3520806,36
2021,SP,3528700,38
2021,SP,3528205,56
2021,SP,3539905,69
2021,SP,3518008,19
2021,SP,3536901,37
2021,SP,3522000,35
2021,SP,3555901,17
2021,SP,3530003,42
2021,SE,2804458,76
2021,SE,2807402,400
2021,SE,2802304,101
2021,SE,2803500,751
2021,SE,2802403,84
2021,SE,2804201,77
2021,SE,2803906,117
2021,SE,2805505,194
2021,SE,2805802,154
2021,SE,2806404,52
2021,SE,2804508,237
2021,SE,2801702,136
2021,SE,2807006,28
2021,SE,2805000,17
2021,SE,,1
2021,SE,2804300,66
2021,SC,4208302,508
2021,RS,4309209,2660
2021,RS,4314100,1930
2021,RS,4313409,2515
2021,RS,4309308,1039
2021,RS,4304507,628
2021,RS,4319901,767
2021,RS,4305124,87
2021,SC,4219853,39
2021,RS,4321956,79
2021,RS,4318309,844
2021,RS,4321600,648
2021,SC,4216107,89
2021,RS,4321303,298
2021,RS,4323002,2547
2021,RS,4321501,379
2021,RS,4313375,241
2021,SC,4216602,1809
2021,SC,4203808,544
2021,SC,4202107,348
2021,RS,4322608,671
2021,RS,4301073,29
2021,RS,4314902,15488
2021,RS,4305504,63
2021,RS,4312054,38
2021,RS,4304200,363
2021,SC,4219176,27
2021,SC,4211900,1255
2021,RS,4316402,444
2021,RS,4305603,45
2021,SC,4217550,20
2021,RS,4302303,126
2021,RS,4303673,22
2021,SC,4211801,64
2021,RS,4314076,83
2021,RS,4304630,559
2021,RS,4314209,120
2021,SC,4203204,554
2021,SC,4213203,275
2021,SC,4212809,205
2021,RS,4312609,59
2021,SC,4218301,212
2021,RS,4304614,20
2021,RS,4321626,26
2021,RS,4301404,101
2021,RS,4321907,294
2021,RS,4308656,31
2021,RS,4318002,717
2021,RS,4306106,734
2021,SC,4215505,150
2021,SC,4209300,1718
2021,RS,4305173,83
2021,RS,4318408,220
2021,RS,4312617,28
2021,RS,4310553,22
2021,RS,4305439,25
2021,SC,4201000,87
2021,RS,4310363,42
2021,RS,4322004,307
2021,SC,4207684,60
2021,RS,4306601,437
2021,RS,4305108,4275
2021,SC,4209201,21
2021,RS,4308201,247
2021,RS,4312757,32
2021,SC,4205803,132
2021,SC,4201950,166
2021,RS,4301750,53
2021,SC,4206900,151
2021,RS,4308078,49
2021,SC,4210506,217
2021,RS,4306007,148
2021,RS,4313490,53
2021,RS,4312427,30
2021,SC,4200051,17
2021,RS,4320107,225
2021,RS,4303301,47
2021,SC,4215000,423
2021,RS,4310405,74
2021,RS,4304101,49
2021,RS,4312302,53
2021,RS,4315206,64
2021,RS,4319703,39
2021,RS,4310702,30
2021,SC,4207304,468
2021,RS,4315909,53
2021,RS,4320909,174
2021,RS,4318507,285
2021,RS,4323200,34
2021,RS,4306056,87
2021,RS,4316758,57
2021,RS,4322376,30
2021,SC,4200903,61
2021,RS,4311106,126
2021,RS,4307609,393
2021,SC,4211892,16
2021,RS,4319711,25
2021,RS,4322533,104
2021,RS,4318622,33
2021,SC,4216503,287
2021,RS,4315156,73
2021,RS,4311122,42
2021,RS,4312807,45
2021,RS,4318457,23
2021,RS,4320453,22
2021,RS,4313607,36
2021,RS,4314456,26
2021,RS,4311908,58
2021,RS,4306957,27
2021,SE,2806107,62
2021,SE,2804607,195
2021,SC,4204459,13
2021,SC,4203709,107
2021,SC,4204301,648
2021,RS,4312377,28
2021,RS,4312252,91
2021,RS,4318614,24
2021,RS,4306072,22
2021,RS,4314035,36
2021,RS,4311791,28
2021,RS,4316006,225
2021,RS,4321857,51
2021,RS,4304713,72
2021,RS,4322855,22
2021,RS,4309506,117
2021,RS,4305447,34
2021,RS,4314001,82
2021,RS,4319158,71
2021,RS,4309951,35
2021,RS,4315008,70
2021,RS,4305371,26
2021,RS,4314472,38
2021,RS,4311130,25
2021,RS,4318440,41
2021,RS,4317905,156
2021,RS,4304952,25
2021,RS,4318606,75
2021,RS,4322558,18
2021,RS,4309803,60
2021,RS,4310579,21
2021,RS,4315552,36
2021,RS,4320602,41
2021,RS,4305009,101
2021,RS,4310900,38
2021,RS,4323770,30
2021,RS,4314605,217
2021,RS,4319737,21
2021,RS,4302238,26
2021,SC,4206801,44
2021,SC,4205209,42
2021,SC,4215059,29
2021,SC,4207700,58
2021,SC,4207601,49
2021,SC,4211256,27
2021,RS,4312443,30
2021,SC,4216404,75
2021,SC,4204509,126
2021,SC,4205100,30
2021,SC,4206405,132
2021,SC,4217600,119
2021,SE,2800407,83
2021,SC,4207205,123
2021,SC,4217105,40
2021,SC,4213302,48
2021,SC,4212700,81
2021,SC,4201604,36
2021,SC,4203105,68
2021,SC,4211405,34
2021,SC,4207858,14
2021,SC,4204103,46
2021,SC,4209904,103
2021,SC,4202438,30
2021,SC,4204178,30
2021,SC,4210407,71
2021,SC,4212502,274
2021,SE,2800100,15
2021,SE,2801900,25
2021,SE,2802502,26
2021,SC,4217907,81
2021,SC,4215554,21
2021,RS,4311155,78
2021,SC,4211454,29
2021,RS,4310751,20
2021,RS,4310876,22
2021,RS,4306130,12
2021,RS,4309704,55
2021,SC,4206603,58
2021,SC,4215208,46
2021,SC,4214904,46
2021,RS,4320263,57
2021,RS,4315172,26
2021,RS,4309654,42
2021,RS,4323457,57
2021,SC,4201802,39
2021,SC,4215695,9
2021,SC,4212403,44
2021,SC,4210555,25
2021,RS,4315321,19
2021,RS,4303806,56
2021,RS,4316972,24
2021,SC,4209854,39
2021,SC,4212601,29
2021,RS,4322103,68
2021,SC,4208401,128
2021,RS,4311643,10
2021,RS,4301925,14
2021,RS,4320578,30
2021,PR,4126272,51
2021,PR,4112207,74
2021,PR,4128203,598
2021,PR,4118204,1567
2021,PR,4123006,130
2021,PR,4110508,139
2021,PR,4102307,136
2021,PR,4125605,361
2021,PR,4114500,125
2021,PR,4117305,276
2021,PR,4111308,36
2021,PR,4108304,2456
2021,PR,4108403,787
2021,PR,4106803,154
2021,PR,4104709,159
2021,PR,4109609,434
2021,PR,4124400,188
2021,PR,4114005,134
2021,PR,4117602,451
2021,PR,4121901,181
2021,PR,4118709,63
2021,PR,4110078,131
2021,PR,4109708,399
2021,PR,4122800,33
2021,PR,4100400,1104
2021,PR,4114203,380
2021,PR,4106506,266
2021,PR,4100103,80
2021,PR,4102406,385
2021,PR,4116406,33
2021,PR,4117453,74
2021,PR,4102901,152
2021,PR,4104303,978
2021,PR,4102752,35
2021,PR,4119608,297
2021,PR,4114609,536
2021,PR,4102802,238
2021,PR,4121257,27
2021,PR,4100301,109
2021,PR,4110300,29
2021,PR,4101408,1369
2021,PR,4112009,394
2021,PR,4108700,71
2021,PR,4128633,46
2021,PR,4119400,278
2021,PR,4122651,65
2021,PR,4110953,80
2021,PR,4127403,193
2021,PR,4113908,113
2021,PR,4101507,1269
2021,PR,4111902,163
2021,PR,4115804,409
2021,PR,4125704,233
2021,PR,4108007,118
2021,PR,4117255,100
2021,PR,4116109,156
2021,PR,4120309,48
2021,PR,4100707,112
2021,PR,4108205,108
2021,PR,4113452,32
2021,PR,4112702,127
2021,PR,4107405,49
2021,PR,4128500,307
2021,PR,4107207,322
2021,PR,4113254,47
2021,PR,4110201,80
2021,PR,4107553,40
2021,PR,4107504,121
2021,PR,4121109,39
2021,PR,4110706,626
2021,PR,4115408,141
2021,PR,4115853,63
2021,PR,4126801,151
2021,PR,4103222,31
2021,PR,4106456,66
2021,PR,4107603,206
2021,PR,4114906,93
2021,PR,4122701,87
2021,PR,4101309,78
2021,PR,4109757,88
2021,PR,4113007,57
2021,PR,4103800,96
2021,PR,4101101,287
2021,PR,4126405,64
2021,PR,4107751,109
2021,PR,4102109,287
2021,PR,4117107,135
2021,PR,4122172,32
2021,PR,4102604,119
2021,PR,4126306,159
2021,PR,4120333,43
2021,PR,4118303,23
2021,PR,4101150,29
2021,PR,4109104,18
2021,PR,4121356,31
2021,PR,4128807,67
2021,PR,4128559,117
2021,PR,4110052,31
2021,PR,4121752,41
2021,PR,4120606,559
2021,PR,4109203,41
2021,PR,4128625,42
2021,PR,4103370,41
2021,PR,4110607,187
2021,PR,4112801,153
2021,PR,4107538,44
2021,PR,4127809,92
2021,PR,4115101,117
2021,PR,4121406,166
2021,PR,4118600,63
2021,PR,4122909,84
2021,PR,4125803,106
2021,PR,4107520,26
2021,PR,4125357,66
2021,PR,4106100,51
2021,PR,4125555,20
2021,PR,4120150,29
2021,PR,4109658,38
2021,PR,4115507,59
2021,PR,4107108,50
2021,PR,4113106,73
2021,PR,4116505,14
2021,RO,1100205,4126
2021,RO,1100023,927
2021,RN,2403251,1653
2021,RN,,4
2021,RN,2400703,119
2021,RN,2414209,92
2021,RN,2400208,422
2021,RN,2411205,312
2021,RN,2409100,97
2021,RR,1400472,173
2021,RN,2411056,46
2021,RN,2409506,28
2021,RN,2406205,40
2021,RN,2409308,106
2021,RN,2412203,382
2021,RN,2405801,269
2021,RN,2413805,14
2021,RN,2403806,71
2021,RN,2402501,82
2021,RN,2401859,39
2021,RO,1100064,148
2021,RO,1100114,455
2021,RN,2402907,34
2021,RN,2411007,49
2021,RN,2410306,75
2021,RO,1100940,104
2021,RN,2406007,66
2021,RN,2414753,24
2021,RN,2404903,60
2021,RN,2413607,49
2021,RN,2403202,61
2021,RO,1100072,54
2021,RR,1400605,38
2021,RN,2413508,53
2021,RJ,3303401,2280
2021,RJ,,764
2021,RN,2414456,34
2021,RJ,3305109,5112
2021,RJ,3306305,3202
2021,RJ,3303708,499
2021,RJ,3303500,9151
2021,RJ,3304706,525
2021,RJ,3304755,543
2021,RJ,3300308,1114
2021,RJ,3300407,1997
2021,RJ,3302908,331
2021,RJ,3303203,2053
2021,RJ,3302254,285
2021,RJ,3306008,933
2021,RJ,3304805,478
2021,RJ,3301108,248
2021,RJ,3304144,1588
2021,RJ,3301801,201
2021,RO,1100106,384
2021,RO,1100049,766
2021,RO,1101500,85
2021,RJ,3305752,339
2021,RJ,3300951,93
2021,RJ,3300233,372
2021,RJ,3300936,96
2021,RJ,3300902,172
2021,RJ,3305901,94
2021,RJ,3304151,264
2021,RN,2408409,39
2021,RN,2412807,57
2021,RN,2404200,224
2021,RN,2401206,113
2021,RN,2406304,58
2021,RN,2410108,97
2021,RN,2414902,12
2021,RN,2410256,27
2021,RN,2403905,19
2021,RN,2401651,22
2021,RO,1100296,61
2021,RO,1101468,16
2021,RN,2404101,10
2021,RJ,3301603,107
2021,RN,2405405,44
2021,RN,2408508,38
2021,RN,2411429,14
2021,RN,2401602,13
2021,RJ,3304607,98
2021,RN,2411106,6
2021,PB,2511905,134
2021,PB,2501005,127
2021,PB,2500536,60
2021,PB,2509404,117
2021,PI,2208007,607
2021,PB,2516805,81
2021,PB,2508901,349
2021,PB,2502805,120
2021,PB,2510105,96
2021,PI,2205508,336
2021,PI,2203255,28
2021,PB,2512077,45
2021,PB,2505600,52
2021,PI,2201572,31
2021,PI,2205300,46
2021,PI,2207793,24
2021,PB,2511301,143
2021,PB,2509008,65
2021,PB,2504801,130
2021,PI,2204709,111
2021,PB,2503001,133
2021,PB,2501575,64
2021,PB,2501104,205
2021,PB,2515005,47
2021,PB,2514305,39
2021,PB,2507804,43
2021,PB,2508307,229
2021,PI,2210508,131
2021,PB,2505279,40
2021,PB,2504009,3708
2021,PB,2512804,58
2021,PB,2502300,45
2021,PB,2501401,68
2021,PB,2500775,74
2021,PB,2516300,199
2021,PI,2209708,63
2021,PB,2513208,66
2021,PB,2516508,137
2021,PB,2514008,45
2021,PB,2509057,53
2021,PI,2207777,50
2021,PB,2509800,69
2021,PB,2500403,179
2021,PB,2513356,16
2021,PB,2506707,83
2021,PB,2505402,69
2021,PI,2210300,61
2021,PI,2211308,225
2021,PB,2516607,114
2021,PB,2516409,82
2021,PI,2207504,123
2021,PB,2500908,131
2021,PB,2501203,57
2021,PB,2514909,83
2021,PI,2205003,90
2021,PB,2513927,28
2021,PI,2202604,188
2021,PI,2206308,10
2021,PB,2511103,37
2021,PI,2202307,179
2021,PB,2506103,131
2021,PB,2502102,55
2021,PB,2512036,35
2021,PI,2202083,77
2021,PI,2204154,22
2021,PI,2202026,54
2021,PI,2207207,59
2021,PI,2209872,34
2021,PI,2209153,30
2021,PI,2205557,63
2021,PI,2201051,51
2021,PB,2513802,45
2021,PI,2204501,83
2021,PI,2205201,153
2021,PB,2505907,21
2021,PB,2500106,67
2021,PI,2209609,26
2021,PI,2208304,274
2021,PI,2207801,125
2021,PB,2517209,29
2021,PI,2210201,50
2021,PA,1501402,11890
2021,PA,1501709,751
2021,PE,2610707,2831
2021,PE,2606101,212
2021,PI,2210375,21
2021,PA,1507458,166
2021,PA,1503705,289
2021,PA,1506195,152
2021,PE,2607703,155
2021,PE,2606002,1224
2021,PE,2610301,148
2021,PA,1508308,260
2021,PA,1502103,617
2021,PA,1503507,201
2021,PA,1508084,265
2021,PE,2600401,222
2021,PE,2601409,377
2021,PE,2611200,131
2021,PE,2606903,102
2021,PE,2608008,152
2021,PI,2200806,29
2021,PA,,82
2021,PE,2612455,96
2021,PA,1500404,379
2021,PA,1503754,132
2021,PE,2609907,481
2021,PE,2608107,286
2021,PA,1505650,102
2021,PA,1505494,45
2021,PE,2603009,246
2021,PA,1505502,622
2021,PA,1503606,929
2021,PA,1500602,900
2021,PE,2609204,92
2021,PE,2610103,70
2021,PE,2614204,261
2021,PE,2604908,141
2021,PA,1502954,212
2021,PA,1504901,137
2021,PA,1505486,251
2021,PA,1507151,164
2021,PE,2610400,144
2021,PE,2612406,171
2021,PA,1506351,135
2021,PE,2616308,243
2021,PA,1504059,248
2021,PA,1506161,155
2021,PA,1503457,170
2021,PE,2606408,707
2021,PE,2615409,271
2021,PE,2610004,521
2021,PA,1504406,178
2021,PA,1507466,49
2021,PE,2605301,253
2021,PA,1501782,263
2021,PE,2608701,123
2021,PA,1508407,335
2021,PE,2608255,96
2021,PA,1504422,763
2021,PE,2611705,187
2021,PE,2613107,329
2021,PE,2605202,604
2021,PE,2609501,345
2021,PE,2604155,87
2021,PA,1507805,60
2021,PE,2605608,182
2021,PA,1505601,56
2021,PE,2613800,154
2021,PA,1501451,136
2021,PE,2601805,105
2021,PE,2608602,117
2021,PE,2605806,136
2021,PE,2604601,224
2021,PE,2605509,116
2021,PE,2603900,140
2021,PE,2616001,144
2021,PE,2601300,73
2021,PE,2612703,152
2021,PE,2613206,177
2021,PE,2607604,170
2021,PE,2602704,105
2021,PB,2502151,60
2021,PA,1502004,92
2021,PA,1502855,81
2021,PA,1508126,136
2021,PI,2210805,136
2021,PI,2211357,35
2021,PI,2204600,26
2021,PI,2203271,22
2021,PI,2208106,76
2021,PI,2209856,43
2021,PI,2210003,151
2021,PI,2205904,46
2021,PI,2203230,33
2021,PA,1508357,107
2021,PB,2505105,172
2021,PB,2509909,69
2021,PI,2205524,28
2021,PI,2209559,35
2021,PB,2511400,193
2021,PB,2510659,14
2021,PE,2607307,208
2021,PE,2600203,113
2021,PE,2611002,236
2021,PB,2500734,20
2021,PB,2513653,17
2021,PA,1502608,79
2021,PI,2206050,47
2021,PI,2205599,37
2021,PI,2211407,36
2021,PI,2202091,34
2021,PB,2506202,39
2021,PI,2203859,17
2021,PI,2203404,60
2021,PI,2200905,43
2021,PB,2513851,58
2021,PI,2210656,77
2021,PI,2205581,33
2021,PI,2209955,26
2021,PB,2512788,22
2021,MT,5101407,135
2021,MS,5003454,133
2021,MS,5006200,401
2021,MT,5105150,368
2021,MS,5006358,100
2021,MT,5103700,69
2021,MT,5103403,5763
2021,MT,5102793,85
2021,MT,5106208,39
2021,MT,5103205,319
2021,MS,5002209,170
2021,MT,5104906,66
2021,MS,5000856,82
2021,MT,5100201,220
2021,MS,5005152,68
2021,MT,5105101,298
2021,MS,5006903,116
2021,MT,5107909,1107
2021,MS,5003207,1034
2021,MS,5003702,2041
2021,MS,5002803,53
2021,MS,5008305,1223
2021,MT,5101258,146
2021,MT,5106224,263
2021,MS,5000906,82
2021,MS,5001243,72
2021,MT,5105606,161
2021,MS,5008404,78
2021,MS,5007406,182
2021,MT,5104807,246
2021,MT,5106505,307
2021,MT,5107156,21
2021,MT,5104609,90
2021,MG,3136108,59
2021,MG,3131307,1955
2021,MG,3170206,6554
2021,MG,3146107,638
2021,MG,3161502,94
2021,MG,3116308,73
2021,MG,3165008,97
2021,MG,3166808,104
2021,MG,3170651,30
2021,MG,3104106,113
2021,MG,3131703,1083
2021,MG,3160702,584
2021,MG,3144359,71
2021,MG,3162104,295
2021,MG,3136801,29
2021,MG,3161700,54
2021,MG,3121209,69
2021,MG,3151800,1688
2021,MG,3129806,1337
2021,MG,3120300,40
2021,MG,3169505,69
2021,MG,3170800,332
2021,MG,3162450,72
2021,MG,3109907,128
2021,MG,3108701,57
2021,MG,3126208,46
2021,MG,3141405,179
2021,MG,3113008,181
2021,MG,3117801,104
2021,MG,3163409,66
2021,MG,3145208,526
2021,MG,3144003,253
2021,MG,3141603,123
2021,MG,3155603,178
2021,MG,3108305,194
2021,MG,3169000,172
2021,MG,3120607,56
2021,MG,3171501,34
2021,MG,3109501,116
2021,MG,3161106,429
2021,MG,3118205,60
2021,MG,3158953,282
2021,MG,3139003,383
2021,MG,3168408,177
2021,MG,3168606,1347
2021,MG,3144375,25
2021,MG,3132602,44
2021,MG,3143203,239
2021,MG,3155306,39
2021,MG,3168002,264
2021,MG,3169307,785
2021,MG,3168804,70
2021,MG,3148004,1435
2021,MG,3156809,100
2021,MG,3110103,42
2021,MG,3152105,617
2021,MG,3131158,127
2021,MG,3151206,430
2021,MG,3171154,40
2021,MG,3136579,26
2021,MG,3157005,383
2021,MG,3126703,187
2021,MG,3129707,95
2021,MG,3142700,135
2021,MG,3113206,233
2021,MG,3135357,59
2021,MG,3151305,129
2021,MG,3123908,152
2021,MG,3130507,107
2021,MG,3136009,150
2021,MG,3152170,93
2021,MG,3108255,56
2021,MG,3133808,973
2021,MG,3164100,57
2021,MG,3117504,193
2021,MG,3150539,54
2021,MG,3124203,232
2021,MG,3167905,50
2021,MG,3122470,22
2021,MG,3102803,119
2021,MG,3136405,38
2021,MG,3154606,2383
2021,MG,3128402,94
2021,MG,3103900,74
2021,MG,3156452,50
2021,MG,3135506,135
2021,MG,3149804,103
2021,MG,3115102,203
2021,MG,3138302,25
2021,MG,3139706,54
2021,MG,3106606,45
2021,MG,3142106,75
2021,MG,3157906,157
2021,MG,3130655,50
2021,MG,3144201,27
2021,MG,3142809,214
2021,MG,3126950,19
2021,MG,3104403,46
2021,MG,3121001,30
2021,MG,3102308,135
2021,MG,3114907,22
2021,MG,3150307,61
2021,MG,3167103,160
2021,MG,3153608,97
2021,MG,3108909,173
2021,MG,3148756,47
2021,MG,3153004,25
2021,MG,3167608,162
2021,MG,3144656,76
2021,MG,3139409,722
2021,MG,3134608,164
2021,MS,5007109,175
2021,MS,5005608,249
2021,MG,3123205,152
2021,MG,3140506,121
2021,MG,3166006,59
2021,MG,3146206,67
2021,MG,3143500,73
2021,MG,3160405,267
2021,MG,3120805,176
2021,MG,3125705,129
2021,MG,3136603,55
2021,MG,3138104,52
2021,MG,3113107,20
2021,MG,3172004,427
2021,MG,3160454,49
2021,MG,3151107,133
2021,MG,3154903,157
2021,MG,3115706,87
2021,MG,3148608,132
2021,MG,3133709,125
2021,MG,3150604,84
2021,MG,3150109,42
2021,MG,3102506,60
2021,MG,3158904,67
2021,MG,3153301,29
2021,MG,3153202,31
2021,MG,3161056,32
2021,MG,3170008,90
2021,MG,3111804,105
2021,MG,3110608,278
2021,MG,3101409,25
2021,MG,3124500,104
2021,MG,3124401,52
2021,MG,3107901,110
2021,MG,3109709,91
2021,MG,3119906,33
2021,MG,3126505,64
2021,MG,3171071,41
2021,MG,3138351,30
2021,MG,3160900,36
2021,MG,3110400,32
2021,MG,3114501,159
2021,MG,3119807,31
2021,MG,3145000,85
2021,MG,3124807,74
2021,MG,3134806,83
2021,MG,3128105,144
2021,MG,3126604,30
2021,MG,3149150,68
2021,MG,3106655,23
2021,MG,3135605,75
2021,MG,3103603,25
2021,MG,3162005,251
2021,MG,3154101,117
2021,MG,3119104,240
2021,MG,3159902,158
2021,MG,3168309,18
2021,MG,3114709,45
2021,MG,3108404,182
2021,MG,3147204,204
2021,MG,3123601,251
2021,MG,3136900,78
2021,MG,3154150,55
2021,MG,3149200,48
2021,MG,3130903,219
2021,MG,3122207,66
2021,MG,3166501,14
2021,MG,3164472,42
2021,MG,3127909,15
2021,MG,3115805,130
2021,MG,3156403,43
2021,MG,3100104,70
2021,MG,3155108,41
2021,MG,3172202,33
2021,MG,3107703,42
2021,MG,3165602,16
2021,MG,3162575,59
2021,MT,5107354,52
2021,MS,5003488,81
2021,MT,5106265,43
2021,MT,5108808,33
2021,MT,5107404,41
2021,MT,5106778,69
2021,MG,3137536,94
2021,MG,3151909,95
2021,MG,3162948,50
2021,MG,3131109,69
2021,MG,3125507,24
2021,MG,3149002,26
2021,MG,3145877,63
2021,MG,3133105,158
2021,MG,3120508,85
2021,MG,3164902,32
2021,MG,3145505,20
2021,MG,3122801,39
2021,MG,3117207,25
2021,MG,3128907,65
2021,MG,3110707,124
2021,MT,5106240,67
2021,MS,5003900,20
2021,MG,3168051,43
2021,MT,5106703,18
2021,MT,5105234,40
2021,MT,5103809,29
2021,MS,5007307,52
2021,MS,5007554,38
2021,MG,3155702,107
2021,MG,3142502,12
2021,MG,3145372,40
2021,MG,3143450,56
2021,MG,3168507,133
2021,MG,3121506,39
2021,MG,3127404,31
2021,MG,3147956,36
2021,MG,3144409,54
2021,MG,3163607,29
2021,MG,3163201,40
2021,MG,3154705,54
2021,MG,3143609,27
2021,MG,3119005,37
2021,MG,3114600,42
2021,MG,3113800,19
2021,MG,3111150,31
2021,MG,3157609,25
2021,MG,3161304,63
2021,MG,3147600,150
2021,MG,3164431,21
2021,MG,3115607,14
2021,MG,3121704,20
2021,MT,5104500,19
2021,ES,3204559,299
2021,ES,3201209,1694
2021,ES,3201506,1010
2021,ES,3204005,150
2021,MA,2108306,214
2021,MA,2102705,115
2021,MA,2106326,98
2021,MA,2110906,99
2021,GO,,80
2021,GO,5208707,13642
2021,MA,2101939,47
2021,MA,2108256,97
2021,ES,3204500,81
2021,MA,2106805,79
2021,MA,2102309,176
2021,GO,5212501,1479
2021,ES,3202405,1105
2021,MA,2103703,223
2021,MA,2111300,7341
2021,MA,2111250,44
2021,MA,2102408,52
2021,MA,2104602,83
2021,MA,2101707,292
2021,ES,3200805,327
2021,MA,2104800,474
2021,GO,5204508,760
2021,MA,2109239,31
2021,MA,2110500,251
2021,GO,5204656,38
2021,ES,3203502,188
2021,GO,5209200,197
2021,GO,5215603,235
2021,GO,5200258,1032
2021,ES,3203106,130
2021,MA,2107506,780
2021,MA,2109601,258
2021,MA,2102754,89
2021,MA,2100709,151
2021,MA,2106375,58
2021,MA,,52
2021,MA,2101301,91
2021,MA,2106607,209
2021,MA,2107100,50
2021,MA,2112407,122
2021,MA,2112456,103
2021,MA,2111409,99
2021,MA,2105500,211
2021,ES,3200409,225
2021,GO,5213103,564
2021,MA,2111029,66
2021,GO,5222302,48
2021,GO,5201207,10
2021,MA,2105427,163
2021,ES,3200136,104
2021,MA,2102556,99
2021,MA,2108702,169
2021,MA,2107803,212
2021,MA,2103174,73
2021,GO,5209952,143
2021,MA,2104099,95
2021,ES,3203809,159
2021,ES,3201605,257
2021,MA,2101251,103
2021,ES,3201100,95
2021,ES,3204203,196
2021,MA,2110856,47
2021,ES,3204252,65
2021,MA,2110278,33
2021,GO,5220454,1018
2021,ES,3203601,32
2021,GO,5215231,569
2021,GO,5218607,133
2021,GO,5214408,96
2021,GO,5222054,82
2021,GO,5201702,210
2021,GO,5210802,51
2021,GO,5209408,37
2021,GO,5220405,184
2021,GO,5200100,137
2021,GO,5209705,229
2021,GO,5210901,171
2021,GO,5219902,54
2021,GO,5221452,32
2021,GO,5205513,185
2021,GO,5210109,279
2021,GO,5208103,67
2021,GO,5215801,38
2021,ES,3203353,101
2021,GO,5200175,32
2021,ES,3203908,457
2021,ES,3201159,90
2021,GO,5218508,506
2021,GO,5208608,698
2021,GO,5211701,59
2021,GO,5217203,154
2021,GO,5203559,89
2021,GO,5212808,100
2021,MA,2109809,181
2021,MA,2110104,129
2021,MA,2106631,36
2021,MA,2110609,174
2021,MA,2105922,72
2021,GO,5220157,55
2021,GO,5215009,93
2021,GO,5207501,37
2021,GO,5215306,133
2021,GO,5221502,52
2021,GO,5205059,52
2021,GO,5205208,67
2021,GO,5203609,31
2021,GO,5212105,84
2021,GO,5212006,41
2021,GO,5208152,40
2021,GO,5210562,66
2021,GO,5203104,29
2021,GO,5220280,23
2021,GO,5220702,7
2021,GO,5221304,42
2021,ES,3200169,112
2021,MA,2105963,75
2021,MA,2109106,338
2021,MA,2103109,56
2021,GO,5200555,52
2021,GO,5216007,26
2021,GO,5207808,120
2021,GO,5206305,31
2021,MA,2105450,42
2021,GO,5202601,36
2021,GO,5221577,29
2021,MA,2105906,93
2021,GO,5205471,64
2021,GO,5212055,23
2021,MA,2111631,24
2021,MA,2111573,24
2021,GO,5203939,21
2021,GO,5204557,27
2021,GO,5220058,21
2021,GO,5206800,23
2021,GO,5215405,44
2021,MA,2110807,31
2021,CE,2311009,119
2021,CE,2309409,265
2021,CE,2300903,120
2021,CE,2313005,182
2021,BA,2922508,246
2021,BA,2907103,222
2021,CE,2301851,127
2021,BA,2909901,218
2021,CE,2305209,162
2021,BA,2916005,177
2021,BA,2929602,170
2021,BA,2928604,509
2021,BA,2910776,41
2021,BA,2900207,116
2021,BA,2921104,230
